First Level Product Category,Second Level Product Category,Series,External Model,Internal Model,Description,Part No.
others,others,IP Camera for Industries,DH-IPC-HFW5849T1-ASE-LED,DH-IPC-HFW5849T1P-ASE-LED-0360B,"8 MP 1/1.2"" CMOS image sensor, low luminance, and high definition image.
Outputs max. 8 MP (3840 ¡Á 2160)@30 fps.
H.265 codec, high compression rate, ultra-low bit rate.
Built-in warm illuminator, and the max. illumination distance is 50 m.
ROI, SMART H.264 +/H.265+, AI H.264/H.265, flexible coding, applicable to various bandwidth and storage environments.
Rotation mode, WDR, 3D NR, HLC, BLC, digital watermarking, applicable to various monitoring scenes.
Intelligent monitoring: Intrusion, tripwire, fast moving (the three functions support the classification and accurate detection of vehicle and human); abandoned object, missing object, loitering detection, people gathering, parking detection, heat map and  face detection.
Abnormality detection: Motion detection, privacy masking, scene changing, audio detection, no SD card, SD card full, SD card error, network disconnection, IP conflict, illegal access, and voltage detection.
Alarm: 1 in, 1 out; audio: 1 in, 1 out; supports max. 256 G Micro SD card,built-in Mic and speaker.
12 VDC/PoE power supply.
Supports ePoE, IP67.
Supports SMD 3.0",1.0.01.04.36314
others,others,IP Camera for Industries,DH-IPC-HFW5849T1-ASE-LED,DH-IPC-HFW5849T1P-ASE-LED-0360B,"8 MP 1/1.2"" CMOS image sensor, low luminance, and high definition image.
Outputs max. 8 MP (3840 ¡Á 2160)@30 fps.
H.265 codec, high compression rate, ultra-low bit rate.
Built-in warm illuminator, and the max. illumination distance is 50 m.
ROI, SMART H.264 +/H.265+, AI H.264/H.265, flexible coding, applicable to various bandwidth and storage environments.
Rotation mode, WDR, 3D NR, HLC, BLC, digital watermarking, applicable to various monitoring scenes.
Intelligent monitoring: Intrusion, tripwire, fast moving (the three functions support the classification and accurate detection of vehicle and human); abandoned object, missing object, loitering detection, people gathering, parking detection, heat map and  face detection.
Abnormality detection: Motion detection, privacy masking, scene changing, audio detection, no SD card, SD card full, SD card error, network disconnection, IP conflict, illegal access, and voltage detection.
Alarm: 1 in, 1 out; audio: 1 in, 1 out; supports max. 256 G Micro SD card,built-in Mic and speaker.
12 VDC/PoE power supply.
Supports ePoE, IP67.
Supports SMD 3.0",1.0.01.04.36314-0011
others,others,IP Camera for Industries,IPC-PDW5849-A180-E2-ASTE-0360B,DH-IPC-PDW5849P-A180-E2-ASTE-0360B,"Outputs max. 8 MP (4096 ¡Á 1800)@25 fps.
H.265 codec, high compression rate, ultra-low bit rate.
Built-in warm light, and the max. illumination distance is 40 m.
ROI, SMART H.264 +/H.265+, AI H.264/H.265, flexible coding, applicable to various bandwidth and storage environments.
WDR, 3D NR, HLC, BLC, digital watermarking, applicable to various monitoring scenes.
Abnormality detection: Motion detection, video tampering, scene changing, audio detection, no SD card, SD card full, SD card error, network disconnection, IP conflict, illegal access, and voltage detection.
Alarm: 1 in, 1 out; audio: 1 in, 1 out; supports max. 512 G Micro SD card, built-in Mic and speaker, support two-way talk.
12 VDC/PoE power supply.
IP67 protection.
EPTZ: Enlarge and track the targets of intelligent alarms.
SMD 3.0.
180¡ã wide angle.",1.0.01.04.40474-9002
others,others,IP Camera for Industries,DH-IPC-HFW5849T1-ASE-LED,DH-IPC-HFW5849T1P-ASE-LED-0280B-S2,"*The parameters and datasheets below can only be applied to 5849-ASE-S2 series
8-MP 1/1.2"" CMOS image sensor, low luminance, and high definition image.
Outputs max. 8 MP (3840 ¡Á 2160) @30 fps.
H.265 codec, high compression rate, ultra-low bit rate.
Built-in warm light and the max. illumination distance is 40 m.
ROI, SMART H.264+/H.265+, AI H.264/H.265, flexible coding, applicable to various bandwidth and storage environments.
Rotation mode, WDR, 3D NR, HLC, BLC, digital watermarking, applicable to various monitoring scenes.
Intelligent monitoring: Intrusion, tripwire, fast moving (the three functions support the classification and accurate detection of vehicle and human); abandoned object, missing object, loitering detection, people gathering, parking detection, heat map, face detection, video metadata and people counting.
Abnormality detection: Motion detection, video tampering, scene changing, audio detection, no SD card, SD card full, SD card error, network disconnection, IP conflict, illegal access, and voltage detection.
Alarm: 1 in, 1 out; audio: 1 in, 1 out; supports max. 512 G Micro SD card; built in dual Mic; built in speaker.
ePoE, IP67 protection.
SMD 3.0.",1.0.01.04.41134
others,others,Pedestrian Turnstile,DHI-ASGB610K-L,DHI-ASGB610K-L,"12 pairs of IR detectors included.
DC Brushless servo motor.
Device MCBF: more than 5 million times.
Auto reset after unlocking timeout.
Parameters can be restored to default setting.
Sound and light alarm prompt and volume adjustment.
The barriers can be locked or unlocked by a remote controller (not provided).
4 types of security settings, applicable to different senarios.
When receiving fire alarm signals, the turnstile will be normally open; and the turnstile can output alarm signal.
Mechanical anti-pinch, IR anti-pinch, and anti-collision.
9 passing modes: Pass with identity verified, not allowed to pass, and pass without restrictions, and you can use the three modes in any combination.
Unlock and lock speed adjustment, pass time settings, and lock delay duration settings.
Support second unlock, memory mode, and barrier directions can be set after powering off.
Support intrusion alarm (entering and exiting), trailing alarm, stay alarm, climbing turnstile alarm, unlock exception alarm, barrier exception alarm, IR exception alarm, communication exception alarm, and more.
Support integration of face, fingerprint, QR code, CPU card reader and more to achieve a combination of multiple authentication.",1.0.01.25.11229-9001
others,others,Pedestrian Turnstile,DHI-ASGB610K-R,DHI-ASGB610K-R,"12 pairs of IR detectors included.
DC Brushless servo motor.
Device MCBF: more than 5 million times.
Auto reset after unlocking timeout.
Parameters can be restored to default setting.
Sound and light alarm prompt and volume adjustment.
The barriers can be locked or unlocked by a remote controller (not provided).
4 types of security settings, applicable to different senarios.
When receiving fire alarm signals, the turnstile will be normally open; and the turnstile can output alarm signal.
Mechanical anti-pinch, IR anti-pinch, and anti-collision.
9 passing modes: Pass with identity verified, not allowed to pass, and pass without restrictions, and you can use the three modes in any combination.
Unlock and lock speed adjustment, pass time settings, and lock delay duration settings.
Support second unlock, memory mode, and barrier directions can be set after powering off.
Support intrusion alarm (entering and exiting), trailing alarm, stay alarm, climbing turnstile alarm, unlock exception alarm, barrier exception alarm, IR exception alarm, communication exception alarm, and more.
Support integration of face, fingerprint, QR code, CPU card reader and more to achieve a combination of multiple authentication.",1.0.01.25.11231-9001
others,others,Pedestrian Turnstile,DHI-ASGB620K-D,DHI-ASGB620K-D,"12 pairs of IR detectors included.
DC Brushless servo motor.
Device MCBF: more than 5 million times.
Auto reset after unlocking timeout.
Parameters can be restored to default setting.
Sound and light alarm prompt and volume adjustment.
The barriers can be locked or unlocked by a remote controller (not provided).
4 types of security settings, applicable to different senarios.
When receiving fire alarm signals, the turnstile will be normally open; and the turnstile can output alarm signal.
Mechanical anti-pinch, IR anti-pinch, and anti-collision.
9 passing modes: Pass with identity verified, not allowed to pass, and pass without restrictions, and you can use the three modes in any combination.
Unlock and lock speed adjustment, pass time settings, and lock delay duration settings.
Support second unlock, memory mode, and barrier directions can be set after powering off.
Support intrusion alarm (entering and exiting), trailing alarm, stay alarm, climbing turnstile alarm, unlock exception alarm, barrier exception alarm, IR exception alarm, communication exception alarm, and more.
Support integration of face, fingerprint, QR code, CPU card reader and more to achieve a combination of multiple authentication.",1.0.01.25.11230-9001
others,others,Pedestrian Turnstile,DHI-ASGB611K-L,DHI-ASGB611K-L,"12 pairs of IR detectors included.
DC Brushless servo motor.
Device MCBF: more than 5 million times.
Auto reset after unlocking timeout.
Parameters can be restored to default setting.
Sound and light alarm prompt and volume adjustment.
The barriers can be locked or unlocked by a remote controller (not provided).
4 types of security settings, applicable to different senarios.
When receiving fire alarm signals, the turnstile will be normally open; and the turnstile can output alarm signal.
Mechanical anti-pinch, IR anti-pinch, and anti-collision.
9 passing modes: Pass with identity verified, not allowed to pass, and pass without restrictions, and you can use the three modes in any combination.
Unlock and lock speed adjustment, pass time settings, and lock delay duration settings.
Support second unlock, memory mode, and barrier directions can be set after powering off.
Support intrusion alarm (entering and exiting), trailing alarm, stay alarm, climbing turnstile alarm, unlock exception alarm, barrier exception alarm, IR exception alarm, communication exception alarm, and more.
Support integration of face, fingerprint, QR code, CPU card reader and more to achieve a combination of multiple authentication.",1.0.01.25.11232-9001
others,others,Pedestrian Turnstile,DHI-ASGB611K-R,DHI-ASGB611K-R,"12 pairs of IR detectors included.
DC Brushless servo motor.
Device MCBF: more than 5 million times.
Auto reset after unlocking timeout.
Parameters can be restored to default setting.
Sound and light alarm prompt and volume adjustment.
The barriers can be locked or unlocked by a remote controller (not provided).
4 types of security settings, applicable to different senarios.
When receiving fire alarm signals, the turnstile will be normally open; and the turnstile can output alarm signal.
Mechanical anti-pinch, IR anti-pinch, and anti-collision.
9 passing modes: Pass with identity verified, not allowed to pass, and pass without restrictions, and you can use the three modes in any combination.
Unlock and lock speed adjustment, pass time settings, and lock delay duration settings.
Support second unlock, memory mode, and barrier directions can be set after powering off.
Support intrusion alarm (entering and exiting), trailing alarm, stay alarm, climbing turnstile alarm, unlock exception alarm, barrier exception alarm, IR exception alarm, communication exception alarm, and more.
Support integration of face, fingerprint, QR code, CPU card reader and more to achieve a combination of multiple authentication.",1.0.01.25.11235-9001
others,others,Pedestrian Turnstile,DHI-ASGB621K-D,DHI-ASGB621K-D,"12 pairs of IR detectors included.
DC Brushless servo motor.
Device MCBF: more than 5 million times.
Auto reset after unlocking timeout.
Parameters can be restored to default setting.
Sound and light alarm prompt and volume adjustment.
The barriers can be locked or unlocked by a remote controller (not provided).
4 types of security settings, applicable to different senarios.
When receiving fire alarm signals, the turnstile will be normally open; and the turnstile can output alarm signal.
Mechanical anti-pinch, IR anti-pinch, and anti-collision.
9 passing modes: Pass with identity verified, not allowed to pass, and pass without restrictions, and you can use the three modes in any combination.
Unlock and lock speed adjustment, pass time settings, and lock delay duration settings.
Support second unlock, memory mode, and barrier directions can be set after powering off.
Support intrusion alarm (entering and exiting), trailing alarm, stay alarm, climbing turnstile alarm, unlock exception alarm, barrier exception alarm, IR exception alarm, communication exception alarm, and more.
Support integration of face, fingerprint, QR code, CPU card reader and more to achieve a combination of multiple authentication.",1.0.01.25.11233-9001
others,others,Pedestrian Turnstile,DHI-ASGB622K-D,DHI-ASGB622K-D,"12 pairs of IR detectors included.
DC Brushless servo motor.
Device MCBF: more than 5 million times.
Auto reset after unlocking timeout.
Parameters can be restored to default setting.
Sound and light alarm prompt and volume adjustment.
The barriers can be locked or unlocked by a remote controller (not provided).
4 types of security settings, applicable to different senarios.
When receiving fire alarm signals, the turnstile will be normally open; and the turnstile can output alarm signal.
Mechanical anti-pinch, IR anti-pinch, and anti-collision.
9 passing modes: Pass with identity verified, not allowed to pass, and pass without restrictions, and you can use the three modes in any combination.
Unlock and lock speed adjustment, pass time settings, and lock delay duration settings.
Support second unlock, memory mode, and barrier directions can be set after powering off.
Support intrusion alarm (entering and exiting), trailing alarm, stay alarm, climbing turnstile alarm, unlock exception alarm, barrier exception alarm, IR exception alarm, communication exception alarm, and more.
Support integration of face, fingerprint, QR code, CPU card reader and more to achieve a combination of multiple authentication.",1.0.01.25.11234-9001
others,others,Pedestrian Turnstile,DHI-ASGB810X-R,DHI-ASGB810X-R,"1.Brushless servo motor.
2.The motor can be used more than 5 million times.
3.Barriers will be closed automatically if no one entered the turnstile after the identity is verified.
4.Parameters can be restored to default settings.
5.20 pairs of IR light curtain and 10 pairs of IR detector.
6.Support sound and light alarm, and support volume adjustment.
7.The lock and unlock of barriers can be controlled by remote controller (not provided).
8.4 types of security settings.
9.When receiving fire alarm signals, the turnstile will be normally open; and the turnstile can output alarm signals.
10.Mechanical anti-pinch and IR anti-pinch, anti-collision.
11.9 passing modes: Pass with identity verified, not allowed to pass, and pass without restrictions, and you can use the three modes in any combination.
12.Unlock and lock speed, pass duration, and lock delay duration are adjustable.
13.Support second unlock, memory mode, and unlock settings after power-off.
14.Support intrusion alarm (entering and exiting), trailing alarm, stay overtime alarm, climbing turnstile alarm, unlock anomaly alarm, barrier anomaly alarm, IR anomaly alarm, communication anomaly alarm, and more;
15.Support integration of face, fingerprint, QR code, CPU card reader/ID card reader module and more to achieve a combination of multiple authentication methods.",1.0.01.25.11009-9001
